"Subject.ID","Age","Children in care","Gender","Location (Postcode)","Latitude","Longitude","Language","Language 2","Education","Home education status","Main Activities","Question","Response","sa4","sa3","sa2","lga","sla"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","343.3 - Using the Internet to stay in touch - Talk to family or friends who live further away (e.g. via skype, whatsapp, or email)","4:  Weekly","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","343.4 - Using the Internet to stay in touch - Share pictures of you with your family or friends (e.g. through a social networking site, photo sharing site)","4:  Weekly","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","343.5 - Using the Internet to stay in touch - Look for websites online that help you to meet new people (e.g. online dating, social networking sites, hobby or crafts clubs)","2:  Less than Once a Month","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","343.6 - Using the Internet to stay in touch - Make new friends /meet new people","3:  Monthly","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","343.7 - Using the Internet to stay in touch - Like or promote content that other people post","3:  Monthly","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","344.1 - Improving relationships - I have a better relationship with my friends and family because I use the internet","4:  Somewhat agree","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","344.2 - Improving relationships - I am in touch with my close friends more because I use the internet","3:  Neither agree nor disagree","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","344.3 - Improving relationships - I have more friends because I use the internet","3:  Neither agree nor disagree","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","344.4 - Improving relationships - People I meet online are more interesting than the people I meet offline","3:  Neither agree nor disagree","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","349.1 - Engaging with Institutions - Look for information about national government services (e.g. benefits, taxes, a driving licence or passport)","6:  Several times per day","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","349.2 - Engaging with Institutions - Ask a representative of a public institution for advice on public services (e.g. your local council / municipality)","5:  Daily","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","349.3 - Engaging with Institutions - Complete an online form for a national government service","2:  Less than Once a Month","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","349.4 - Engaging with Institutions - Look for information about an MP, local councillor, political party or candidate","6:  Several times per day","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","349.5 - Engaging with Institutions - Follow or contact a politician (or political organization)","6:  Several times per day","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","349.6 - Engaging with Institutions - Join or start a group that discusses politics or political issues","4:  Weekly","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","349.7 - Engaging with Institutions - Look for information about any other government, community or other organisational body","5:  Daily","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","400.1 - Household capacities - Someone in my household is usually able to fix Internet connection problems.","3:  Neither agree nor disagree","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","400.2 - Household capacities - Someone in my household is usually able to help others with common technical tasks, like installing apps, paying bills online, setup email and calendars, back up devices, and so on.","7:  Don't know","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","400.3 - Household capacities - Someone in my household is usually willing to help and show others how to use new technologies and applications.","6:  Not applicable (NA)","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","400.4 - Household capacities - My household is able to use technology effectively to engage with local, national and international political issues.","2:  Somewhat disagree","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","400.5 - Household capacities - My household is able to use technology effectively to promote cultural activities.","1: Disagree strongly","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","400.6 - Household capacities - My household is able to use technology effectively to learn about and address environmental concerns.","5:  Agree strongly","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","400.7 - Household capacities - My household is able to use technology effectively to undertake training, find work, advance their careers and pursue business opportunities.","5:  Agree strongly","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","401.1 - Neighbourhood capacities - Someone in my neighbourhood is usually able to help others with common technical tasks, like installing apps, paying bills online, setup email and calendars, back up devices, and so on.","2:  Somewhat disagree","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","401.2 - Neighbourhood capacities - I am able to call on someone in my neighbourhood who is willing to help and show others how to use new technologies and applications.","6:  Not applicable (NA)","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","401.3 - Neighbourhood capacities - My neighbourhood is able to use technology effectively to engage with local, national and international political issues.","3:  Neither agree nor disagree","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","401.4 - Neighbourhood capacities - My neighbourhood is able to use technology effectively to promote cultural activities.","5:  Agree strongly","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","401.5 - Neighbourhood capacities - My neighbourhood is able to use technology effectively to learn about and address environmental concerns.","7:  Don't know","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","401.6 - Neighbourhood capacities - My neighbourhood is able to use technology effectively to undertake training, find work, advance their careers and pursue business opportunities.","4:  Somewhat agree","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","402.1 - Community capacities - My community is generally highly ""digitally capable"" - many people are able to use technology effectively for work, social and personal reasons.","6:  Not applicable (NA)","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","402.2 - Community capacities - My community is able to use technology effectively to engage with local, national and international political issues.","5:  Agree strongly","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","402.3 - Community capacities - My community is able to use technology effectively to promote cultural activities.","1: Disagree strongly","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","402.4 - Community capacities - My community is able to use technology effectively to learn about and address environmental concerns.","3:  Neither agree nor disagree","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","402.5 - Community capacities - My community is able to use technology effectively to undertake training, find work, advance their careers and pursue business opportunities.","5:  Agree strongly","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","432.1 - Peer mediation - Helped you when you found something difficult to do or find on the internet","1: Never","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","432.2 - Peer mediation - Suggested ways to use the internet safely","2:  Less than Once a Month","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","432.3 - Peer mediation - Encourage you to explore and learn things on the internet?","7:  Don't know","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","432.4 - Peer mediation - Explained why some websites are good or bad","1: Never","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","432.5 - Peer mediation - Suggested ways to behave towards other people on the internet","6:  Several times per day","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","432.6 - Peer mediation - Helped you in the past when something has bothered you on the internet","3:  Monthly","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","433.1 - Other sources of information on internet safety - Youth or church or social worker","7:  Don't know","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","433.2 - Other sources of information on internet safety - Teacher","2:  Less than Once a Month","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","433.3 - Other sources of information on internet safety - Parent","3:  Monthly","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","433.4 - Other sources of information on internet safety - Close family friend","1: Never","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","433.5 - Other sources of information on internet safety - Other relative","7:  Don't know","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","433.6 - Other sources of information on internet safety - Librarian","2:  Less than Once a Month","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","433.7 - Other sources of information on internet safety - Someone whose job it is to give advice over the internet","4:  Weekly","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","433.8 - Other sources of information on internet safety - Websites","2:  Less than Once a Month","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","433.9 - Other sources of information on internet safety - Television, radio, newspapers or magazines","7:  Don't know","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","433.10 - Other sources of information on internet safety - Internet service provider","2:  Less than Once a Month","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","433.11 - Other sources of information on internet safety - Health care professional","2:  Less than Once a Month","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","433.12 - Other sources of information on internet safety - Other government or community services","5:  Daily","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","433.13 - Other sources of information on internet safety - I haven't received any advice from any of these people or places","2:  Less than Once a Month","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","429.1 - Attitudes towards technology - I am concerned about the impacts of e-waste on the environment.","1: Disagree strongly","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","429.2 - Attitudes towards technology - Generally, I am optimistic about the future of technology.","6:  Not applicable (NA)","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","429.3 - Attitudes towards technology - I am concerned about how companies, governements and others might use my online information.","7:  Don't know","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","429.4 - Attitudes towards technology - I try to reduce the impacts of my own use of technology on the environment. ","6:  Not applicable (NA)","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","429.5 - Attitudes towards technology - Technology companies need to do more to make sure their products do not damage the environment.","4:  Somewhat agree","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","24.1 - General demographics - I live alone","5:  4","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","24.2 - General demographics - Spouse or partner","5:  4","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","24.3 - General demographics - Father or stepfather or my father's partner","6:  5","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","24.4 - General demographics - Mother or stepmother or my mother's partner","3:  2","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","24.5 - General demographics - Older brother(s)","3:  2","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","24.6 - General demographics - Older sister(s)","4:  3","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","24.7 - General demographics - Younger brother(s)","3:  2","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","24.8 - General demographics - Younger sister(s)","2:  1","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","24.9 - General demographics - Grandparents","6:  5","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","24.10 - General demographics - Other relatives","8:  7","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","24.11 - General demographics - Other people","5:  4","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","9.1 - Culturally and linguistically diverse communities - Culturally and linguistically diverse communities","2:  False","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","9.2 - Culturally and linguistically diverse communities - Refugees and asylum seekers","2:  False","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","9.3 - Culturally and linguistically diverse communities - Low income households","2:  False","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","9.4 - Culturally and linguistically diverse communities - Sole-parent families","1: True","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","9.5 - Culturally and linguistically diverse communities - Seniors","2:  False","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","9.6 - Culturally and linguistically diverse communities - The unemployed or under-employed","2:  False","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","9.7 - Culturally and linguistically diverse communities - Indigenous communities","2:  False","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","9.8 - Culturally and linguistically diverse communities - People in remote communities","1: True","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","9.9 - Culturally and linguistically diverse communities - Homelessness","1: True","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"18",19,4,"Female",2372,-12.37041,130.888433,"Japanese","Russian","Doctoral Degree","Completed or partially completed primary school","Student attending school","Type of Connection / Bandwidth / Speed","3: ADSL","New England and North West","Inverell - Tenterfield","Tenterfield","Tenterfield (A)","Tenterfield (A)"
"19",22,0,"Female",3916,-12.376597,130.850489,"Japanese","Bengali","2-year College Degree","Completed or partially completed primary school","Have a job but not at work due to illness, vacation etc","Intro Gen","-1","Mornington Peninsula","Mornington Peninsula","Flinders","Mornington Peninsula (S)","Mornington P'sula (S) - East"
"19",22,0,"Female",3916,-12.376597,130.850489,"Japanese","Bengali","2-year College Degree","Completed or partially completed primary school","Have a job but not at work due to illness, vacation etc","Intro Interests","-1","Mornington Peninsula","Mornington Peninsula","Flinders","Mornington Peninsula (S)","Mornington P'sula (S) - East"
"19",22,0,"Female",3916,-12.376597,130.850489,"Japanese","Bengali","2-year College Degree","Completed or partially completed primary school","Have a job but not at work due to illness, vacation etc","Intro Competencies","-1","Mornington Peninsula","Mornington Peninsula","Flinders","Mornington Peninsula (S)","Mornington P'sula (S) - East"
"19",22,0,"Female",3916,-12.376597,130.850489,"Japanese","Bengali","2-year College Degree","Completed or partially completed primary school","Have a job but not at work due to illness, vacation etc","Intro Resilience","-1","Mornington Peninsula","Mornington Peninsula","Flinders","Mornington Peninsula (S)","Mornington P'sula (S) - East"
"19",22,0,"Female",3916,-12.376597,130.850489,"Japanese","Bengali","2-year College Degree","Completed or partially completed primary school","Have a job but not at work due to illness, vacation etc","Harm (bothered or upset by anything) on the internet","5: Never","Mornington Peninsula","Mornington Peninsula","Flinders","Mornington Peninsula (S)","Mornington P'sula (S) - East"
"19",22,0,"Female",3916,-12.376597,130.850489,"Japanese","Bengali","2-year College Degree","Completed or partially completed primary school","Have a job but not at work due to illness, vacation etc","Others' digital capacities","-1","Mornington Peninsula","Mornington Peninsula","Flinders","Mornington Peninsula (S)","Mornington P'sula (S) - East"
"19",22,0,"Female",3916,-12.376597,130.850489,"Japanese","Bengali","2-year College Degree","Completed or partially completed primary school","Have a job but not at work due to illness, vacation etc","Intro Situational","-1","Mornington Peninsula","Mornington Peninsula","Flinders","Mornington Peninsula (S)","Mornington P'sula (S) - East"
"19",22,0,"Female",3916,-12.376597,130.850489,"Japanese","Bengali","2-year College Degree","Completed or partially completed primary school","Have a job but not at work due to illness, vacation etc","Children ages","-1","Mornington Peninsula","Mornington Peninsula","Flinders","Mornington Peninsula (S)","Mornington P'sula (S) - East"
"19",22,0,"Female",3916,-12.376597,130.850489,"Japanese","Bengali","2-year College Degree","Completed or partially completed primary school","Have a job but not at work due to illness, vacation etc","General demographics","-1","Mornington Peninsula","Mornington Peninsula","Flinders","Mornington Peninsula (S)","Mornington P'sula (S) - East"
"19",22,0,"Female",3916,-12.376597,130.850489,"Japanese","Bengali","2-year College Degree","Completed or partially completed primary school","Have a job but not at work due to illness, vacation etc","Household income","3: Considerable pressure - my household monitors its budget closely and sometimes struggles to cover the costs of basic necessities","Mornington Peninsula","Mornington Peninsula","Flinders","Mornington Peninsula (S)","Mornington P'sula (S) - East"
"19",22,0,"Female",3916,-12.376597,130.850489,"Japanese","Bengali","2-year College Degree","Completed or partially completed primary school","Have a job but not at work due to illness, vacation etc","Costs of digital life","3: Considerable pressure - my household monitor mobile phone usage, download limits and electricity use closely.","Mornington Peninsula","Mornington Peninsula","Flinders","Mornington Peninsula (S)","Mornington P'sula (S) - East"
"19",22,0,"Female",3916,-12.376597,130.850489,"Japanese","Bengali","2-year College Degree","Completed or partially completed primary school","Have a job but not at work due to illness, vacation etc","Duration in current community or neighbourhood","1: Less than one week","Mornington Peninsula","Mornington Peninsula","Flinders","Mornington Peninsula (S)","Mornington P'sula (S) - East"
"19",22,0,"Female",3916,-12.376597,130.850489,"Japanese","Bengali","2-year College Degree","Completed or partially completed primary school","Have a job but not at work due to illness, vacation etc","328.1 - Buying and Selling - Look for information on the price of a product (e.g. books, holidays, clothes, cars)","7:  Don't know","Mornington Peninsula","Mornington Peninsula","Flinders","Mornington Peninsula (S)","Mornington P'sula (S) - East"
"19",22,0,"Female",3916,-12.376597,130.850489,"Japanese","Bengali","2-year College Degree","Completed or partially completed primary school","Have a job but not at work due to illness, vacation etc","328.2 - Buying and Selling - Talk to others about the price of a product (e.g. on a forum or online chat)","7:  Don't know","Mornington Peninsula","Mornington Peninsula","Flinders","Mornington Peninsula (S)","Mornington P'sula (S) - East"
